occurrence_no,collection_no,identified_name,identified_rank,accepted_name,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,class,order,family,genus,abund_value,abund_unit,taxon_environment,diet,composition,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments
495916,50059,Carnivora indet.,order,Carnivora,Middle Pleistocene,Late Pleistocene,0.781,0.0117,13430,Chordata,Mammalia,Carnivora,,,,,terrestrial,"carnivore, omnivore",phosphatic,7.466667,50.466667,DE,Rheinland-Pfalz,,stated in text,minutes,,in the southwestern Neuwied Basin.
496016,50068,Odobeninae indet.,subfamily,Odobeninae,Zanclean,,5.333,3.6,13448,Chordata,Mammalia,Carnivora,Odobenidae,,,,marine,insectivore,hydroxyapatite,-117.366669,33.200001,US,California,San Diego,unpublished field data,minutes,outcrop,
496017,50068,Otariinae indet.,subfamily,Otariinae,Zanclean,,5.333,3.6,13448,Chordata,Mammalia,Carnivora,Otariidae,,,,marine,piscivore,hydroxyapatite,-117.366669,33.200001,US,California,San Diego,unpublished field data,minutes,outcrop,
496037,50069,Odobeninae indet.,subfamily,Odobeninae,Tortonian,,11.62,7.246,13448,Chordata,Mammalia,Carnivora,Odobenidae,,,,marine,insectivore,hydroxyapatite,-117.366669,33.200001,US,California,San Diego,unpublished field data,minutes,outcrop,
496038,50069,Otariinae indet.,subfamily,Otariinae,Tortonian,,11.62,7.246,13448,Chordata,Mammalia,Carnivora,Otariidae,,,,marine,piscivore,hydroxyapatite,-117.366669,33.200001,US,California,San Diego,unpublished field data,minutes,outcrop,
496067,18187,Bassariscus ogallalae,species,Bassariscus ogallalae,Barstovian,Early Clarendonian,15.97,10.3,13453,Chordata,Mammalia,Carnivora,Procyonidae,Bassariscus,,,terrestrial,"frugivore, carnivore",phosphatic,-99.547699,38.965801,US,Kansas,Ellis,stated in text,4,,10.4 km NE of Ellis\nBever 2003: T12S R20W sec 3
497012,50196,Canis lupus,species,Canis lupus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497013,50196,Cuon priscus,species,Cuon,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Cuon,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497014,50196,Cuon cf. priscus,species,Cuon,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Cuon,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497015,50196,Xenocyon cf. lycaonoides,species,Xenocyon lycaonoides,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Xenocyon,,,terrestrial,"carnivore, omnivore",phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497016,50196,Ursus deningeri,species,Ursus deningeri,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497017,50196,Ursus thibetanus,species,Ursus thibetanus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497018,50196,Mustela nivalis,species,Mustela nivalis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497019,50196,Mustela putorius,species,Mustela putorius,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497020,50196,Gulo schlosseri,species,Gulo gulo,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Gulo,,,terrestrial,"carnivore, omnivore",phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497021,50196,Lutra sp.,genus,Lutra,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,,,terrestrial,"carnivore, omnivore",phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497022,50196,Pliocrocuta perrieri,species,Pliocrocuta perrieri,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Hyaenidae,Pliocrocuta,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497023,50196,Crocuta crocuta,species,Crocuta crocuta,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Hyaenidae,Crocuta,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497024,50196,Lynx issiodorensis,species,Lynx issiodorensis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Lynx,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497025,50196,Panthera leo,species,Panthera leo,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497026,50196,Panthera gombaszoegensis,species,Panthera gombaszoegensis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497027,50196,Acinonyx pardinensis,species,Acinonyx pardinensis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497028,50196,Homotherium sp.,genus,Homotherium,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Homotherium,,,terrestrial,carnivore,phosphatic,8.266667,50.066666,DE,Rheinland-Pfalz,,stated in text,minutes,,
497052,34400,Gulo gulo,species,Gulo gulo,Pleistocene,,2.588,0.0117,9643,Chordata,Mammalia,Carnivora,Mustelidae,Gulo,,,terrestrial,"carnivore, omnivore",phosphatic,9.133333,49.349998,DE,Weisbaden,,based on political unit,minutes,,
497081,50198,Canis lupus,species,Canis lupus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,carnivore,phosphatic,8.283333,49.166668,DE,Rheinland-Pfalz,,stated in text,minutes,,
497082,50198,Ursus deningeri,species,Ursus deningeri,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,8.283333,49.166668,DE,Rheinland-Pfalz,,stated in text,minutes,,
497120,50199,Canis lupus,species,Canis lupus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,carnivore,phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497121,50199,Ursus thibetanus,species,Ursus thibetanus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497122,50199,Ursus deningeri,species,Ursus deningeri,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497123,50199,Pliocrocuta perrieri,species,Pliocrocuta perrieri,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Hyaenidae,Pliocrocuta,,,terrestrial,carnivore,phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497124,50199,Panthera pardus,species,Panthera pardus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,terrestrial,carnivore,phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497125,50199,Panthera leo,species,Panthera leo,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,terrestrial,carnivore,phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497126,50199,Felis (Lynx) issiodorensis,species,Lynx issiodorensis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Lynx,,,terrestrial,carnivore,phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497127,50199,Felis cf. sylvestris,species,Felis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Felis,,,terrestrial,carnivore,phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497128,50199,Homotherium sp.,genus,Homotherium,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Homotherium,,,terrestrial,carnivore,phosphatic,8.816667,49.333332,DE,Baden-Wuerttemberg,,stated in text,minutes,,locality is circa 150m North of the co-ordinates stated.
497443,50242,Ursus aff. deningeri,species,Ursus deningeri,Pleistocene,,2.588,0.0117,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,9.2,48.366669,DE,Baden-Wuerttemberg,,stated in text,minutes,,near Reutlingen.
497444,50242,Canis lupus,species,Canis lupus,Pleistocene,,2.588,0.0117,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,carnivore,phosphatic,9.2,48.366669,DE,Baden-Wuerttemberg,,stated in text,minutes,,near Reutlingen.
497445,50242,Mustela sp.,genus,Mustela,Pleistocene,,2.588,0.0117,9643,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,9.2,48.366669,DE,Baden-Wuerttemberg,,stated in text,minutes,,near Reutlingen.
497446,50242,Meles ? sp.,genus,Meles,Pleistocene,,2.588,0.0117,9643,Chordata,Mammalia,Carnivora,Mustelidae,Meles,,,terrestrial,"carnivore, omnivore",phosphatic,9.2,48.366669,DE,Baden-Wuerttemberg,,stated in text,minutes,,near Reutlingen.
497510,50249,Canis lupus,species,Canis lupus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,carnivore,phosphatic,10.483333,51.916668,DE,Niedersachsen,,stated in text,minutes,,
497511,50249,Panthera leo,species,Panthera leo,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,terrestrial,carnivore,phosphatic,10.483333,51.916668,DE,Niedersachsen,,stated in text,minutes,,
497586,50257,Ursus sp.,genus,Ursus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,11.1,51.349998,DE,Sachsen-Anhalt,,stated in text,minutes,,
497635,50258,Canis lupus,species,Canis lupus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497636,50258,Canis sp.,genus,Canis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,"carnivore, omnivore",phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497637,50258,Cuon priscus,species,Cuon,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Cuon,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497638,50258,Vulpes angustidens,species,Vulpes,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Vulpes,,,terrestrial,"carnivore, omnivore",phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497639,50258,Felis sp.,genus,Felis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Felis,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497640,50258,Panthera pardus,species,Panthera pardus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497641,50258,Acinonyx pardinensis,species,Acinonyx pardinensis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497642,50258,Homotherium moravicum,species,Homotherium,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Homotherium,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497643,50258,Hyaena striata,species,Hyaena hyaena hyaena,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaena,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497644,50258,Crocuta sp.,genus,Crocuta,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Hyaenidae,Crocuta,,,terrestrial,carnivore,phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497645,50258,Ursus deningeri,species,Ursus deningeri,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497646,50258,Meles sp.,genus,Meles,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Meles,,,terrestrial,"carnivore, omnivore",phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497647,50258,Putorius putorius,species,Mustela putorius,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497648,50258,Mustela cf. nivalis,species,Mustela nivalis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497649,50258,Nesolutra sp.,genus,Lutra,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,,,terrestrial,"carnivore, omnivore",phosphatic,16.934723,48.139999,AT,Niederoesterreich,,stated in text,seconds,,
497675,50259,Canis lupus,species,Canis lupus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,carnivore,phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497676,50259,Vulpes vulpes,species,Vulpes vulpes,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Vulpes,,,terrestrial,"carnivore, omnivore",phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497677,50259,Cuon alpinus,species,Cuon alpinus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Canidae,Cuon,,,terrestrial,carnivore,phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497678,50259,Ursus arctos,species,Ursus arctos,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497679,50259,Ursus spelaeus,species,Ursus spelaeus,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497680,50259,Martes sp.,genus,Martes,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Martes,,,terrestrial,"carnivore, omnivore",phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497681,50259,Meles meles,species,Meles meles,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Meles,,,terrestrial,"carnivore, omnivore",phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497682,50259,Felis silvestris,species,Felis silvestris,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Felis,,,terrestrial,carnivore,phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497683,50259,Panthera leo,species,Panthera leo,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,terrestrial,carnivore,phosphatic,9.516667,48.533333,DE,Baden-Wuerttemberg,,stated in text,minutes,,
497720,50260,Meles meles,species,Meles meles,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Meles,,,terrestrial,"carnivore, omnivore",phosphatic,11.183333,48.966667,DE,Bayern,,stated in text,minutes,,
497721,50260,Mustela aff. erminea,species,Mustela erminea,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,11.183333,48.966667,DE,Bayern,,stated in text,minutes,,
497722,50260,Mustela nivalis,species,Mustela nivalis,Middle Pleistocene,,0.781,0.126,9643,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,11.183333,48.966667,DE,Bayern,,stated in text,minutes,,
497772,50274,Canis etruscus,species,Canis etruscus,Early Pleistocene,,2.588,0.781,8651,Chordata,Mammalia,Carnivora,Canidae,Canis,2,specimens,terrestrial,"carnivore, omnivore",phosphatic,9.05,48.516666,DE,Baden-Wuerttemberg,,based on nearby landmark,minutes,,The site is a cave south of Tuebingen (on which the co-ordinates have been based).
497773,50274,Felis cf. toscana,species,Felis toscana,Early Pleistocene,,2.588,0.781,8652,Chordata,Mammalia,Carnivora,Felidae,Felis,2,specimens,terrestrial,carnivore,phosphatic,9.05,48.516666,DE,Baden-Wuerttemberg,,based on nearby landmark,minutes,,The site is a cave south of Tuebingen (on which the co-ordinates have been based).
